locale;code;name;descr
"ru";requested;Запрошено;Запрошено
"ru";running;Выполняется;Выполняется
"ru";completed;Завершено;Завершено
"ru";completedWithWarning;Completed with Warning;Предупреждение
"ru";completedWithError;Completed with Error;Ошибка
"ru";failed;Не удалось;Не удалось
"ru";cancelRequested;Запрошено сторно;Запрошено
"ru";canceled;Отменено;Отменено
