locale;code;name;descr
"it";requested;Richiesto;Richiesto
"it";running;In esecuzione;In esecuzione
"it";completed;Completato;Completato
"it";completedWithWarning;Completato con messaggio di avvertimento;Messaggio di avvertimento
"it";completedWithError;Completato con errori;Errore
"it";failed;Operazione non riuscita;Operazione non riuscita
"it";cancelRequested;Annullamento richiesto;Richiesto
"it";canceled;Annullato;Annullato
