locale;code;name;descr
"kk";requested;Сұралды;Сұралды
"kk";running;Орындалуда;Орындалуда
"kk";completed;Аяқталды;Аяқталды
"kk";completedWithWarning;Ескертумен аяқталды;Ескерту
"kk";completedWithError;Қатемен аяқталды;Қате
"kk";failed;Сәтсіз аяқталды;Сәтсіз аяқталды
"kk";cancelRequested;Болдырмау сұралды;Сұралды
"kk";canceled;Болдырылмады;Болдырылмады
