locale;code;name;descr
"hr";requested;Zatraženo;Zatraženo
"hr";running;Izvodi se;Izvodi se
"hr";completed;Dovršeno;Dovršeno
"hr";completedWithWarning;Completed with Warning;Upozorenje
"hr";completedWithError;Completed with Error;Pogreška
"hr";failed;Nije uspjelo;Nije uspjelo
"hr";cancelRequested;Zatraženo otkazivanje;Zatraženo
"hr";canceled;Otkazano;Otkazano
