locale;code;name;descr
"sv";requested;Begärd;Begärd
"sv";running;Pågår;Pågår
"sv";completed;Slutförd;Slutförd
"sv";completedWithWarning;Completed with Warning;Varning
"sv";completedWithError;Completed with Error;Fel
"sv";failed;Misslyckades;Misslyckades
"sv";cancelRequested;Annullering begärd;Begärd
"sv";canceled;Avbruten;Avbruten
