locale;code;name;descr
"bg";requested;Заявено;Заявено
"bg";running;Изпълнява се;Изпълнява се
"bg";completed;Завършено;Завършено
"bg";completedWithWarning;Completed with Warning;Предупреждение
"bg";completedWithError;Completed with Error;Грешка
"bg";failed;Неуспешно;Неуспешно
"bg";cancelRequested;Заявено анулиране;Заявено
"bg";canceled;Отменено;Отменено
