locale;code;name;descr
"en_US_saprigi";readOnlyValue;⁪⁪⁪‌​​​‍‌‍‌‌​‍‍​​‌‍‍‌​‌‍‍‍‌‌‍‍​​‍​‍‌​‍‍‍‍​‍‌⁪Read-Only Value⁪⁪;⁪⁪⁪‍‍‍‍‌​‍‌‌‌​‍‌‍‍‌‍‍​​‍​‌​​‍‌​‌‌​‍‌‍‌​​‍‍⁪Read-Only Value⁪⁪
"en_US_saprigi";writableValue;⁪⁪⁪‍‌​‍‍‌‍​‍‌‍‍​‌‌​‌​‍‍‌‌‌​‌​‌‍​​‌‍‌​‌‌‌​‍‌⁪Writable Value⁪⁪;⁪⁪⁪‌​‍​​‌‍‌‍​​‍​‌​​‍​‍‌‌‌​‍‍‍‌‌‌‍‍‌​‌‍‌‌​‌‍‌⁪Writable Value⁪⁪
"en_US_saprigi";mapping;⁪⁪⁪‌‌​‍‍​‌​‌‌​‍​​​​​​​​‍​‍‍‌​‍‌‍‌‍​‌​‍​​‌‌‍‍⁪Mapping⁪⁪;⁪⁪⁪‍‍​​‌​​‍‌​‌‍‌‍‌‍‌‌‍​‍​‍‌‍‍‍‍‍‌​‌‌‍‍‌​‍‌‌⁪Mapping⁪⁪
