locale;code;name;descr
"fi";requested;Pyydetty;Pyydetty
"fi";running;Käynnissä;Käynnissä
"fi";completed;Päätetty;Päätetty
"fi";completedWithWarning;Completed with Warning;Varoitus
"fi";completedWithError;Completed with Error;Virhe
"fi";failed;Epäonnistunut;Epäonnistunut
"fi";cancelRequested;Peruutusta pyydetty;Pyydetty
"fi";canceled;Peruutettu;Peruutettu
