locale;code;name;descr
"no";requested;Ønsket;Ønsket
"no";running;Kjører;Kjører
"no";completed;Fullført;Fullført
"no";completedWithWarning;Completed with Warning;Advarsel
"no";completedWithError;Completed with Error;Feil
"no";failed;Mislyktes;Mislyktes
"no";cancelRequested;Annullering ønsket;Ønsket
"no";canceled;Avbrutt;Avbrutt
