locale;code;name;descr
"ja";requested;依頼済;依頼済
"ja";running;実行中;実行中
"ja";completed;完了;完了
"ja";completedWithWarning;Completed with Warning;警告
"ja";completedWithError;Completed with Error;エラー
"ja";failed;失敗;失敗
"ja";cancelRequested;取消依頼済;依頼済
"ja";canceled;取消済;取消済
