locale;code;name;descr
"ar";string;السلسلة;السلسلة
"ar";number;رقم;رقم
"ar";date;تاريخ;تاريخ
"ar";datetime;التاريخ والوقت;التاريخ والوقت
"ar";boolean;منطقي;منطقي
