locale;code;name;descr
"pl";requested;Wymagane;Wymagane
"pl";running;Wykonywane;Wykonywane
"pl";completed;Zakończone;Zakończone
"pl";completedWithWarning;Completed with Warning;Ostrzeżenie
"pl";completedWithError;Completed with Error;Błąd
"pl";failed;Nie powiodło się;Nie powiodło się
"pl";cancelRequested;Zażądano anulowania;Wymagane
"pl";canceled;Anulowane;Anulowane
