locale;code;name;descr
"fi";readOnlyValue;Kirjoitussuojattu arvo;Kirjoitussuojattu arvo
"fi";writableValue;Kirjoitettava arvo;Kirjoitettava arvo
"fi";mapping;Kohdistus;Kohdistus
